seqnames	start	end	1stKD	2ndKD	Ctrl
chr2	218333005	218333727	1	1	0
chr2	218360519	218360764	1	0	0
chr2	218370440	218370926	1	1	1
chr2	218382039	218382299	1	0	0
chr2	218395877	218396463	1	1	1
chr2	218399535	218399964	1	0	1
chr2	218406193	218406876	1	1	1
chr2	218407329	218407538	1	0	0
chr2	218568048	218568882	1	1	1
chr2	218648561	218648712	1	0	0
chr2	218659333	218660018	1	1	1
chr2	218671679	218672361	1	0	1
chr2	218710510	218711325	1	1	1
chr2	218733644	218734049	1	1	1
chr2	218745221	218745547	1	0	0
chr2	218806257	218806674	1	1	1
chr2	218820321	218820636	1	0	0
chr2	218839477	218839755	1	0	0
chr2	218847687	218847970	1	1	0
chr2	218853854	218854177	1	0	0
chr2	218860980	218861292	1	0	0
chr2	218892703	218893301	1	0	1
chr2	218909250	218909553	1	0	0
chr2	218959394	218959748	1	0	0
chr2	218979875	218980260	1	0	1
chr2	219029683	219029891	1	0	0
chr2	219099387	219099568	1	0	0
chr2	219109429	219109903	1	0	1
chr2	219133995	219134344	1	0	0
chr2	219160141	219160923	1	1	1
chr2	219171222	219171404	1	0	0
chr2	219176870	219177286	1	1	0
chr2	219177851	219178532	1	1	1
chr2	219206390	219207190	1	1	0
chr2	219217814	219218278	1	0	0
chr2	219229314	219229984	1	0	1
chr2	219245141	219245744	1	1	1
chr2	219254884	219255185	1	0	0
chr2	219278973	219279761	1	1	0
chr2	219294661	219295138	1	0	1
chr2	219308297	219308425	1	0	0
chr2	219352496	219352664	1	0	0
chr2	219356944	219357227	1	1	0
chr2	219362521	219362876	1	0	0
chr2	219387535	219388730	1	0	1
chr2	219401709	219401978	1	0	0
chr2	219402989	219403156	1	0	0
chr2	219498372	219499048	1	1	1
chr2	219530191	219530670	1	0	0
chr2	219541687	219541993	1	0	0
chr2	219543300	219544223	1	1	1
chr2	219578890	219579364	1	0	0
chr2	219597586	219598307	1	1	1
chr2	219629396	219629422	1	0	0
chr2	219639131	219639468	1	0	0
chr2	219642440	219642996	1	1	1
chr2	219707891	219708326	1	0	0
chr2	219718013	219718537	1	1	1
chr2	219765257	219765692	1	0	0
chr2	219772719	219773079	1	0	0
chr2	220006037	220006602	1	1	1
chr2	221511430	221511659	1	0	0
chr2	221604277	221604608	0	1	1
chr2	221611881	221612282	1	0	1
chr2	221638334	221638739	1	0	1
chr2	221641078	221641776	1	0	0
chr2	221757960	221758623	1	0	0
chr2	221911149	221911686	1	0	0
chr2	222052550	222052638	1	0	0
chr2	222076964	222077523	1	1	0
chr2	222092427	222092879	1	0	0
chr2	222146511	222146929	1	0	0
chr2	222162973	222163497	1	0	0
chr2	222194728	222195048	1	0	0
chr2	222205011	222205501	1	0	0
chr2	222318127	222318536	1	0	0
chr2	222319059	222319469	1	0	0
chr2	222319661	222320363	1	0	0
chr2	222358871	222359261	1	1	1
chr2	222404468	222404856	1	0	0
chr2	222448804	222449207	1	0	0
chr2	222465697	222466134	1	0	0
chr2	222538512	222538643	1	0	0
chr2	222563316	222563676	1	0	0
chr2	222616372	222616497	1	0	0
chr2	222621056	222621294	1	0	0
chr2	222622969	222623263	1	0	0
chr2	222655643	222656700	1	1	1
chr2	222668057	222668490	1	0	0
chr2	222690631	222691116	1	0	0
chr2	222709342	222709853	1	0	0
chr2	222730580	222731011	1	0	0
chr2	222739996	222740195	1	0	0
chr2	222744505	222744694	1	0	0
chr2	222751248	222751725	1	0	0
chr2	222844346	222844684	1	0	0
chr2	222860727	222861408	1	0	1
chr2	222912105	222912668	1	1	1
chr2	222939352	222939560	1	0	0
chr2	222955130	222955252	1	0	0
chr2	222981922	222982363	1	0	0
chr2	223043285	223043466	1	0	0
chr2	223043565	223043803	1	0	0
chr2	223054238	223054549	1	0	0
chr2	223108649	223108973	1	0	0
chr2	223434761	223434885	1	0	0
chr2	223460695	223461166	1	0	0
chr2	223465738	223466285	1	1	1
chr2	223532769	223532984	1	0	0
chr2	223586331	223586641	1	0	0
chr2	223602246	223602461	1	0	0
chr2	223613084	223613185	1	0	0
chr2	223642596	223642853	1	0	0
chr2	223668709	223668916	1	0	0
chr2	223699574	223699857	1	0	0
chr2	223760971	223761182	1	0	0
chr2	223768324	223768495	1	0	0
chr2	223779929	223780211	1	0	0
chr2	223836028	223836473	1	0	1
chr2	223865198	223865382	1	0	0
chr2	223870834	223871223	1	0	0
chr2	223871281	223871541	1	0	0
chr2	223886602	223886957	1	0	0
chr2	223930505	223930886	0	1	1
chr2	223945023	223945518	1	1	1
chr2	223957082	223957633	1	1	1
chr2	224025792	224026353	1	1	1
chr2	224061181	224061457	1	0	0
chr2	224211862	224212275	1	0	0
chr2	224315353	224315510	1	0	0
chr2	224318942	224319337	1	0	0
chr2	224401815	224402082	1	0	0
chr2	224585270	224586081	1	1	1
chr2	224678314	224678681	1	0	0
chr2	224714350	224714820	1	1	0
chr2	224742382	224742826	1	1	0
chr2	224852564	224853134	1	0	0
chr2	224884314	224884664	1	1	0
chr2	224894337	224894724	1	1	0
chr2	224909970	224910440	1	0	1
chr2	224922162	224922713	1	1	0
chr2	224937866	224938074	1	0	0
chr2	224938772	224939097	1	0	0
chr2	224946940	224947254	1	0	0
chr2	224948847	224949147	1	1	0
chr2	224953316	224953626	1	0	0
chr2	225008454	225008864	1	1	0
chr2	225020518	225020758	1	0	0
chr2	225026086	225026745	0	1	1
chr2	225027401	225027732	1	0	0
chr2	225041474	225041819	1	0	0
chr2	225042021	225042788	1	0	0
chr2	225112596	225113075	1	0	0
chr2	225171337	225171702	1	0	0
chr2	225270815	225271329	1	0	1
chr2	225458748	225459050	1	0	0
chr2	225566792	225567151	1	1	0
chr2	225573697	225573883	1	0	0
chr2	225599091	225599283	1	0	0
chr2	225739488	225739815	1	0	0
chr2	226002387	226002816	1	1	0
chr2	226030863	226031531	1	0	0
chr2	226060439	226060681	1	0	0
chr2	226118475	226119107	1	0	1
chr2	226122246	226122410	1	0	0
chr2	226136777	226137565	1	0	0
chr2	226215955	226216364	1	0	0
chr2	226306465	226306618	1	0	0
chr2	226423436	226423885	1	0	0
chr2	226439410	226439833	1	0	1
chr2	226649942	226650612	1	0	0
chr2	226652427	226652756	1	0	0
chr2	226669982	226670226	1	0	0
chr2	226701096	226701591	1	0	0
chr2	226772546	226773044	1	0	0
chr2	226791368	226792077	1	1	0
chr2	226799473	226800078	1	0	1
chr2	226801060	226801561	1	0	0
chr2	226835850	226836544	1	1	1
chr2	226875606	226875885	1	0	0
chr2	227029582	227029678	1	0	0
chr2	227057149	227057399	1	0	0
chr2	227107072	227107486	1	1	0
chr2	227116644	227116900	1	0	0
chr2	227188397	227188629	1	0	0
chr2	227325030	227325713	1	1	1
chr2	227335286	227336078	1	0	0
chr2	227366991	227367286	1	0	0
chr2	227370724	227370980	1	0	0
chr2	227374213	227374457	1	0	0
chr2	227385580	227385887	1	1	0
chr2	227407564	227408179	1	1	1
chr2	227415597	227415876	1	0	0
chr2	227415985	227416407	1	0	0
chr2	227436425	227436783	1	0	0
chr2	227451407	227451742	1	0	0
chr2	227471961	227472654	1	1	1
chr2	227482973	227483283	1	0	0
chr2	227517042	227517676	1	0	0
chr2	227783289	227783780	1	0	0
chr2	227818032	227819144	1	1	1
chr2	227827088	227827445	1	0	0
chr2	227862596	227863017	1	0	0
chr2	227882216	227882397	1	0	0
chr2	227884551	227884710	1	0	0
chr2	228039890	228040070	1	0	0
chr2	228461336	228461466	1	0	0
chr2	228657942	228658059	1	0	0
chr2	229287702	229288188	1	0	0
chr2	229297343	229297605	1	0	0
chr2	229310359	229310761	1	0	0
chr2	229330938	229331484	1	1	1
chr2	229333495	229333710	1	0	0
chr2	229408379	229408901	1	0	0
chr2	229416027	229416881	1	1	1
chr2	229488910	229489454	1	1	1
chr2	229586799	229587321	1	0	0
chr2	229627846	229628381	1	0	0
chr2	229628660	229629002	1	0	0
chr2	229660401	229660751	1	0	0
chr2	229714417	229714724	1	0	0
chr2	229723136	229723704	1	0	0
chr2	229728439	229728680	1	0	0
chr2	229749839	229750199	1	0	0
chr2	229921931	229922794	1	1	1
chr2	229947651	229947824	1	0	0
chr2	230067057	230067480	1	0	0
chr2	230085361	230085547	1	0	0
chr2	230124866	230125419	1	0	0
chr2	230160344	230160391	1	0	0
chr2	230218431	230218707	1	0	0
chr2	230219899	230220049	0	1	0
chr2	230226280	230226572	1	0	0
chr2	230326879	230327455	1	0	0
chr2	230327556	230327884	1	0	0
chr2	230411768	230412025	1	0	0
chr2	230416011	230416303	1	0	0
chr2	230457255	230457776	1	0	0
chr2	230582916	230583232	1	0	0
chr2	230589561	230590118	1	0	0
chr2	230660727	230661013	1	0	0
chr2	230667191	230667594	1	0	0
chr2	230712507	230713070	1	1	1
chr2	230758878	230759150	1	0	0
chr2	230793892	230794362	1	1	0
chr2	230824567	230824810	1	0	0
chr2	230864687	230865176	1	0	1
chr2	230867224	230867384	1	0	0
chr2	230870901	230871049	1	0	0
chr2	230877796	230878449	1	0	1
chr2	230885788	230886136	1	0	0
chr2	230894387	230894634	1	0	0
chr2	230924550	230924959	1	0	0
chr2	230943566	230943981	1	1	0
chr2	231056460	231057183	1	1	1
chr2	231181745	231182347	1	0	0
chr2	231198273	231198714	1	0	1
chr2	231227456	231227623	1	0	0
chr2	231299266	231299709	1	0	0
chr2	231311135	231311432	1	0	0
chr2	231315930	231316189	1	0	0
chr2	231321569	231322328	1	1	0
chr2	231342212	231342694	1	0	0
chr2	231388379	231388679	1	0	0
chr2	231391923	231392315	1	1	0
chr2	231412190	231412650	1	0	0
chr2	231452047	231452287	1	0	0
chr2	231464337	231464973	1	0	0
chr2	231482878	231483090	0	0	1
chr2	231483499	231483562	0	0	1
chr2	231514116	231515007	1	1	1
chr2	231545452	231545953	1	0	1
chr2	231557898	231558111	1	0	0
chr2	231597088	231597415	1	0	0
chr2	231604445	231604650	1	0	1
chr2	231604682	231605150	1	0	1
chr2	231612257	231612842	1	0	1
chr2	231613768	231614399	1	0	1
chr2	231640742	231641039	1	1	0
chr2	231642711	231643052	0	0	1
chr2	231662136	231662678	1	1	1
chr2	231687238	231687599	1	0	0
chr2	231706776	231707273	1	1	0
chr2	231708012	231708601	1	1	1
chr2	231710250	231710464	1	0	0
chr2	231713730	231714238	1	0	0
chr2	231717333	231717701	1	0	0
chr2	231721049	231721263	1	0	0
chr2	231781076	231781872	1	1	0
chr2	231786178	231786856	1	0	1
chr2	231883471	231883789	1	0	0
chr2	231961178	231962035	1	1	1
chr2	232013898	232014215	1	0	0
chr2	232315342	232315979	1	1	1
chr2	232372479	232372814	1	0	0
chr2	232444436	232444713	1	0	0
chr2	232466261	232466640	1	0	0
chr2	232550285	232551185	1	1	1
chr2	232605733	232606546	1	0	1
chr2	232620984	232621317	1	0	0
chr2	232658400	232658574	1	0	0
chr2	232697016	232697786	1	1	1
chr2	232874239	232874509	1	0	0
chr2	232901916	232902229	1	0	0
chr2	232955710	232956289	1	0	0
chr2	232978681	232978755	1	0	0
chr2	233566473	233566955	1	0	1
chr2	233711472	233711655	1	0	0
chr2	233852065	233852377	1	0	0
chr2	233854314	233854897	1	1	1
chr2	233872161	233872466	1	0	0
chr2	233940491	233940763	1	0	0
chr2	233966343	233966772	1	0	0
chr2	233974673	233974949	1	0	0
chr2	233996111	233996435	1	0	0
chr2	234004167	234004559	1	0	0
chr2	234071730	234072084	1	0	0
chr2	234290710	234290975	1	0	0
chr2	234291705	234292242	1	1	1
chr2	234308755	234309164	1	0	0
chr2	234335840	234336144	1	0	0
chr2	234414654	234415056	1	0	0
chr2	234425947	234426268	1	0	0
chr2	234446321	234446947	1	0	1
chr2	234483880	234484327	1	0	0
chr2	234550587	234550762	1	0	0
chr2	234572133	234572474	1	0	0
chr2	234983791	234984172	1	1	0
chr2	234993357	234993766	1	0	0
chr2	235218457	235218793	1	0	0
chr2	235271004	235271327	1	0	0
chr2	235390365	235390811	1	1	0
chr2	235568604	235568777	1	0	0
chr2	235614430	235614782	1	0	0
chr2	235876409	235876597	1	0	0
chr2	235940242	235940754	1	1	0
chr2	235954322	235954587	1	0	0
chr2	235963867	235964136	1	0	0
chr2	235974761	235974933	1	0	0
chr2	235977551	235977801	1	0	0
chr2	236268583	236268789	1	0	0
chr2	236545262	236545604	1	0	0
chr2	236569580	236570112	1	0	0
chr2	236748313	236749134	1	0	0
chr2	236787876	236788408	1	1	0
chr2	236871347	236871918	1	1	1
chr2	236919251	236919434	1	0	0
chr2	236941282	236941411	1	0	0
chr2	236956448	236956702	1	0	0
chr2	236976285	236976647	1	0	0
chr2	236988714	236988988	1	0	0
chr2	237085344	237086198	1	0	1
chr2	237201967	237202304	1	0	0
chr2	237475098	237475613	1	0	1
chr2	237512849	237513035	1	0	0
chr2	237529413	237529851	1	0	0
chr2	237572160	237572274	1	0	0
chr2	237662660	237663090	1	1	0
chr2	237674790	237675183	1	1	0
chr2	237677921	237678265	1	0	1
chr2	237687700	237688075	1	1	1
chr2	237691812	237692503	1	0	1
chr2	237702361	237703118	1	0	0
chr2	237727371	237727581	1	0	0
chr2	237758279	237758556	1	0	0
chr2	237898622	237899001	1	0	0
chr2	237966588	237967123	1	1	1
chr2	237968596	237968941	1	0	0
chr2	238060414	238061186	1	1	1
chr2	238098309	238098937	1	0	0
chr2	238137288	238137566	1	0	0
chr2	238158778	238159208	1	1	0
chr2	238203449	238203934	1	1	0
chr2	238234385	238234716	1	1	0
chr2	238239759	238240402	1	0	1
chr2	238285886	238286105	1	0	0
chr2	238288566	238289311	1	0	1
chr2	238320164	238320826	1	1	1
chr2	238376961	238377396	1	1	0
chr2	238382284	238382825	1	0	0
chr2	238426634	238427199	1	1	1
chr2	238434923	238435263	1	0	0
chr2	238449872	238450205	1	0	0
chr2	238523309	238523530	1	0	0
chr2	238732010	238732391	1	1	0
chr2	238777493	238777643	1	0	0
chr2	238857968	238858290	1	0	0
chr2	238948091	238948543	1	0	0
chr2	238970562	238970712	1	0	0
chr2	239118566	239119177	1	0	0
chr2	239222929	239223381	1	1	0
chr2	239257572	239257821	1	0	0
chr2	239267415	239267732	1	0	0
chr2	239275243	239275547	1	0	0
chr2	239303168	239303478	1	0	0
chr2	239369781	239370139	1	0	0
chr2	239400953	239401999	1	1	1
chr2	239465438	239465816	1	0	0
chr2	239500963	239501567	1	0	1
chr2	239605975	239606181	1	0	0
chr2	239607965	239608214	1	0	0
chr2	239648660	239648951	1	0	0
chr2	239911147	239911854	1	1	1
chr2	239911907	239911968	0	0	1
chr2	239978488	239978739	1	0	0
chr2	240025243	240025730	1	0	1
chr2	240136170	240136618	1	1	0
chr2	240473890	240474200	1	0	0
chr2	240513948	240514171	0	1	0
chr2	240560169	240560488	1	0	0
chr2	240560729	240561496	1	1	1
chr2	240565792	240566076	1	0	0
chr2	240566410	240566754	1	0	1
chr2	240579686	240579968	1	0	0
chr2	240586223	240586999	1	1	1
chr2	240621545	240621724	1	0	0
chr2	240625036	240625494	1	0	0
chr2	241102178	241102642	1	1	0
chr2	241149225	241149738	1	1	1
chr2	241150100	241150721	1	0	1
chr2	241309611	241310051	1	0	0
chr2	241314987	241316259	1	1	1
chr2	241355346	241355626	1	0	0
chr2	241355921	241356607	1	1	1
chr2	241374623	241374908	1	0	0
chr2	241508329	241509030	1	1	1
chr2	241610161	241610658	1	1	0
chr2	241636874	241637621	1	0	1
chr2	241686504	241687267	1	1	1
chr2	241694937	241695297	1	0	0
chr2	241701282	241702731	1	1	1
chr2	241734232	241735070	1	0	1
chr2	241741091	241741408	1	0	0
chr2	241764062	241764226	1	0	0
chr20	266945	267266	1	0	0
chr20	290134	290800	1	1	1
chr20	297141	297686	1	1	1
chr20	324249	324665	1	0	1
chr20	325221	325647	1	1	0
chr20	330597	330856	1	0	0
chr20	347595	348301	1	0	1
chr20	362424	362874	1	0	0
chr20	371802	372004	1	0	0
chr20	380679	381084	1	0	0
chr20	382076	382363	1	0	0
chr20	407574	408401	1	0	1
chr20	415910	416070	0	1	0
chr20	462011	462754	1	1	1
chr20	509753	510084	1	0	0
chr20	543440	544193	1	1	1
chr20	615494	615914	1	1	0
chr20	653107	653545	1	0	1
chr20	660459	660942	1	1	0
chr20	676510	676961	1	0	0
chr20	833384	834044	1	1	1
chr20	836579	836884	1	0	0
chr20	1033956	1034371	1	0	0
chr20	1118346	1118801	1	0	1
chr20	1130855	1131183	1	0	0
chr20	1325163	1325625	1	0	1
chr20	1392786	1393516	1	1	1
chr20	1423676	1424130	1	1	0
chr20	1434898	1435098	1	0	0
chr20	1466550	1467164	1	0	1
chr20	1467566	1468065	1	0	0
chr20	1491225	1491774	1	0	0
chr20	1503669	1503968	1	1	0
chr20	1520182	1520438	1	0	0
chr20	1535893	1536153	1	0	0
chr20	1537699	1538132	1	1	1
chr20	1562573	1563018	1	0	0
chr20	1588633	1588935	1	1	0
chr20	1619947	1620500	1	0	1
chr20	1624007	1624238	1	0	0
chr20	1664002	1664249	1	0	0
chr20	1702404	1702630	1	0	0
chr20	1741722	1742014	1	0	0
chr20	1803602	1803830	1	0	0
chr20	1823544	1823856	1	0	0
chr20	1844767	1845041	1	0	0
chr20	1850413	1850789	1	0	0
chr20	1850845	1851032	1	0	0
chr20	1857500	1857629	1	0	0
chr20	1870891	1871055	1	0	0
chr20	1874925	1875081	1	0	0
chr20	1883087	1883383	1	0	0
chr20	1889158	1889469	1	0	0
chr20	1945117	1945641	1	1	1
chr20	1946611	1946962	1	0	0
chr20	1954454	1954782	1	0	0
chr20	2084723	2085095	1	0	0
chr20	2101877	2103004	1	1	1
chr20	2292614	2293168	1	1	1
chr20	2301187	2301663	1	1	1
chr20	2314966	2315366	1	0	0
chr20	2330063	2330439	1	1	0
chr20	2351912	2352083	0	0	1
chr20	2470457	2471183	1	1	1
chr20	2508856	2509399	1	1	1
chr20	2652236	2652860	1	1	1
chr20	2658491	2659060	1	0	0
chr20	2664033	2664412	1	1	0
chr20	2672070	2672237	1	0	0
chr20	2800908	2801238	1	0	0
chr20	2840387	2841026	1	0	1
chr20	2873107	2873823	1	1	1
chr20	2901324	2901535	0	0	1
chr20	2947481	2947748	1	0	0
chr20	2986657	2986932	1	0	0
chr20	3045651	3046101	1	1	0
chr20	3122302	3122577	1	0	0
chr20	3159614	3160056	1	0	0
chr20	3173280	3173886	1	1	1
chr20	3204241	3204811	0	1	1
chr20	3239060	3239338	1	0	0
chr20	3313070	3313385	1	0	0
chr20	3407385	3408272	1	0	1
chr20	3420177	3420684	1	1	1
chr20	3430384	3430987	0	1	1
chr20	3470649	3471416	1	1	1
chr20	3712464	3712833	1	0	0
chr20	3745039	3745324	1	0	0
chr20	3767657	3768179	1	1	1
chr20	3781301	3781654	1	0	0
chr20	3786616	3787030	1	1	0
chr20	3795680	3796297	1	0	1
chr20	3811729	3812032	0	0	1
chr20	3820117	3820922	1	1	1
chr20	3846650	3847080	1	0	1
chr20	3888826	3889506	1	1	1
chr20	4015072	4015841	1	0	1
chr20	4037922	4038485	1	1	1
chr20	4053511	4053808	1	0	0
chr20	4075066	4075482	1	0	0
chr20	4082543	4083061	1	1	1
chr20	4090175	4090475	1	0	0
chr20	4148698	4149064	1	0	0
chr20	4152001	4152227	1	0	0
chr20	4192652	4193022	1	0	0
chr20	4215763	4216086	1	0	0
chr20	4267325	4267572	1	0	0
chr20	4297507	4297865	1	0	0
chr20	4320310	4320747	1	1	0
chr20	4369635	4370110	1	0	0
chr20	4417134	4417417	1	0	0
chr20	4686148	4686950	1	0	1
chr20	4687012	4687164	0	0	1
chr20	4720614	4721025	1	1	0
chr20	4766674	4766999	1	0	1
chr20	4811686	4812098	1	1	0
chr20	4822436	4822886	1	1	1
chr20	4823498	4823756	1	0	0
chr20	4829506	4829878	1	0	0
chr20	4959648	4959906	1	0	0
chr20	5010109	5010434	1	0	0
chr20	5056708	5057235	1	0	1
chr20	5066082	5066312	1	0	0
chr20	5073377	5073614	1	0	0
chr20	5078520	5078894	1	1	1
chr20	5080374	5080738	1	1	1
chr20	5090223	5090644	1	0	0
chr20	5112795	5113636	1	1	1
chr20	5119357	5120397	1	1	1
chr20	5126449	5127184	1	1	1
chr20	5143596	5143867	1	0	0
chr20	5261868	5262120	1	0	0
chr20	5279717	5280008	1	0	0
chr20	5357915	5358324	1	1	0
chr20	5524946	5525233	1	0	0
chr20	5535174	5535639	0	1	0
chr20	5610784	5611264	1	1	0
chr20	5642640	5642975	1	0	0
chr20	5647958	5648277	1	1	1
chr20	5653913	5654244	1	0	0
chr20	5671429	5671726	1	0	0
chr20	5674271	5674758	1	1	1
chr20	5750124	5750489	1	1	1
chr20	5798056	5798439	1	0	0
chr20	5822644	5823014	1	1	0
chr20	5844320	5844698	1	0	0
chr20	5863230	5863567	1	0	0
chr20	5950283	5950950	1	1	1
chr20	6005758	6006600	1	1	1
chr20	6092487	6092824	1	0	0
chr20	6100372	6100664	1	0	0
chr20	6122764	6123593	1	1	1
chr20	6269575	6269912	1	0	0
chr20	6394236	6394705	1	0	0
chr20	6395748	6395975	1	0	0
chr20	6489398	6490230	1	1	1
chr20	6566818	6567202	1	0	0
chr20	6606701	6606871	1	0	0
chr20	6624059	6624281	1	0	0
chr20	6645346	6645632	1	0	0
chr20	6700916	6701404	1	0	1
chr20	6746890	6747264	1	0	0
chr20	6767395	6768005	1	0	1
chr20	6768378	6768644	1	0	0
chr20	6884034	6884430	1	0	0
chr20	6940043	6940351	1	0	0
chr20	6956074	6956450	1	0	0
chr20	6976602	6976930	1	0	0
chr20	7286059	7286406	1	0	0
chr20	7716386	7716917	1	0	0
chr20	7765342	7765417	1	0	0
chr20	7924731	7925058	1	0	0
chr20	7930414	7930746	1	0	0
chr20	7980474	7980628	1	0	0
chr20	8019079	8020004	1	0	1
chr20	8057895	8058207	1	0	0
chr20	8073352	8073910	1	1	0
chr20	8082982	8083236	1	0	0
chr20	8094867	8095259	1	0	0
chr20	8131819	8132784	1	0	1
chr20	8154568	8155003	1	0	0
chr20	8260942	8261297	1	0	0
chr20	8330352	8330656	1	0	0
chr20	8394312	8394770	1	0	0
chr20	8399920	8400379	1	1	1
chr20	8434602	8434837	1	0	0
chr20	8454365	8454716	1	0	0
chr20	8457959	8458351	1	0	0
chr20	8475961	8476409	1	1	0
chr20	8528023	8528420	1	0	0
chr20	8536451	8536615	1	0	0
chr20	8658173	8658397	1	0	0
chr20	8792913	8793325	1	0	0
chr20	8798527	8798708	1	0	0
chr20	9051560	9051863	1	0	0
chr20	9393372	9393664	1	0	0
chr20	9397815	9398378	1	0	1
chr20	9482144	9482540	1	0	0
chr20	9491446	9491700	1	0	0
chr20	9498297	9498614	1	0	0
chr20	9503944	9504230	1	0	0
chr20	9514477	9514772	1	0	0
chr20	9551868	9552139	1	0	0
chr20	9581461	9581644	1	0	0
chr20	9615902	9616429	1	0	0
chr20	9855722	9856190	1	0	0
chr20	9865117	9865549	1	0	0
chr20	9889434	9889915	1	0	0
chr20	9919261	9919883	1	0	0
chr20	9966921	9967269	1	0	0
chr20	9978464	9978737	1	0	0
chr20	9989005	9989396	1	0	0
chr20	9999524	10000002	1	1	0
chr20	10022670	10023189	1	1	0
chr20	10034733	10035335	1	1	1
chr20	10060377	10060796	1	0	0
chr20	10090651	10090780	1	0	0
chr20	10318144	10318598	1	0	0
chr20	10404184	10404568	1	0	0
chr20	10433874	10434785	1	1	1
chr20	10435043	10435364	1	0	0
chr20	10453258	10453749	1	1	0
chr20	10476398	10476705	1	0	0
chr20	10501448	10501799	1	0	0
chr20	10505385	10505707	1	0	0
chr20	10511467	10511896	1	0	1
chr20	10552184	10552441	1	0	0
chr20	10662904	10663407	1	0	0
chr20	10673937	10674605	1	0	1
chr20	10674770	10674996	1	0	0
chr20	10733096	10733495	1	0	0
chr20	10849103	10849400	1	0	0
chr20	10857325	10857781	1	0	0
chr20	10861101	10861495	1	0	0
chr20	11063516	11063810	1	0	0
chr20	11182770	11183111	1	0	0
chr20	11219093	11219508	1	0	0
chr20	11229774	11230143	1	0	0
chr20	11267299	11267589	1	0	0
chr20	11369607	11369975	1	0	0
chr20	11379287	11379990	1	0	1
chr20	11452071	11452703	1	0	0
chr20	11459380	11459825	1	0	0
chr20	11502110	11502453	1	0	0
chr20	11544230	11544543	1	0	0
chr20	11581304	11581629	1	0	0
chr20	11716179	11716581	1	0	0
chr20	11890479	11891550	1	1	1
chr20	11892354	11892557	1	0	0
chr20	12012388	12012714	1	0	0
chr20	12023296	12023677	1	0	0
chr20	12053181	12053777	1	1	1
chr20	12068248	12068501	1	0	0
chr20	12093055	12093607	1	0	0
chr20	12152455	12152617	1	0	0
chr20	12166165	12166679	1	0	0
chr20	12172231	12172508	1	0	0
chr20	12204078	12204280	1	0	0
chr20	12207980	12208135	1	0	0
chr20	12243482	12243664	1	0	0
chr20	12289596	12289830	1	0	0
chr20	12327218	12327502	1	0	0
chr20	12481234	12481573	1	0	0
chr20	12481656	12482014	1	0	0
chr20	12925173	12925590	1	0	0
chr20	13009640	13010169	1	0	1
chr20	13119571	13119735	1	0	0
chr20	13131680	13131929	1	0	0
chr20	13202623	13202946	1	0	0
chr20	13430330	13430792	1	0	0
chr20	13638445	13639273	1	1	1
chr20	13659273	13659712	1	0	0
chr20	13684582	13685064	1	0	0
chr20	13749792	13750234	1	0	0
chr20	13784653	13785445	1	1	1
chr20	13821920	13822269	1	0	0
chr20	13868178	13868816	1	0	1
chr20	13898171	13898329	1	0	0
chr20	13995089	13995715	1	0	1
chr20	14049821	14050299	1	0	0
chr20	14337409	14337876	1	0	0
chr20	14441244	14441404	1	0	0
chr20	14582921	14583152	1	0	0
chr20	14612470	14612707	1	0	0
chr20	14632977	14633275	1	0	0
chr20	14861660	14861865	1	0	0
chr20	14882139	14882483	1	0	0
chr20	14892572	14892837	1	0	0
chr20	14902382	14902976	1	1	0
chr20	14955367	14955759	1	0	0
chr20	15310327	15310934	1	0	0
chr20	15654049	15654480	1	0	0
chr20	15807858	15808112	1	0	0
chr20	15923159	15923452	1	0	0
chr20	15937200	15937521	1	0	0
chr20	16069430	16069879	1	0	0
chr20	16132074	16132235	1	0	0
chr20	16132500	16132777	1	0	0
chr20	16223010	16223105	1	0	0
chr20	16292523	16292912	1	0	0
chr20	16317630	16318346	1	0	0
chr20	16391068	16391235	1	0	0
chr20	16452042	16452329	1	0	0
chr20	16514178	16514588	1	0	0
chr20	16522657	16523011	1	0	0
chr20	16528127	16528431	1	0	0
chr20	16556391	16556806	1	0	0
chr20	16573297	16573821	1	1	1
chr20	16574650	16575277	1	0	0
chr20	16707696	16708000	1	0	0
chr20	16712815	16713116	1	0	0
chr20	16729573	16730285	1	1	1
chr20	16762543	16762950	1	0	0
chr20	16821567	16821704	1	0	0
chr20	16864006	16864496	1	1	1
chr20	17273906	17274058	1	0	0
chr20	17391365	17391596	1	0	0
chr20	17504739	17504862	1	0	0
chr20	17505035	17505752	1	0	1
chr20	17518507	17518743	1	0	0
chr20	17531003	17531511	1	0	0
chr20	17537114	17537391	1	0	0
chr20	17569708	17570730	1	0	1
chr20	17615413	17615645	1	0	0
chr20	17627575	17627868	0	1	0
chr20	17634993	17635320	1	0	0
chr20	17681307	17681472	0	0	1
chr20	17682117	17682898	1	1	1
chr20	17898596	17898735	1	0	0
chr20	17939062	17939446	1	0	0
chr20	17962740	17962905	1	0	0
chr20	17968393	17969203	1	1	1
chr20	18005384	18005886	1	0	0
chr20	18048173	18048473	1	0	0
chr20	18053549	18054035	1	1	1
chr20	18137509	18138356	1	1	1
chr20	18176283	18176742	1	1	1
chr20	18279297	18279675	1	1	0
chr20	18288027	18288624	1	0	1
chr20	18413155	18413548	1	1	0
chr20	18466806	18467494	1	1	1
chr20	18496946	18497400	1	0	1
chr20	18507301	18508028	1	1	1
chr20	18513335	18513485	1	0	0
