seqnames	start	end	1stKD	2ndKD	Ctrl
chr2	159207757	159207938	1	0	0
chr2	159249708	159250643	1	1	1
chr2	159286258	159287391	1	1	1
chr2	159290610	159290765	0	1	0
chr2	159326712	159327207	1	1	1
chr2	159362739	159363260	1	1	0
chr2	159496201	159496776	1	1	1
chr2	159497165	159497736	1	1	1
chr2	159519565	159519979	1	0	0
chr2	159546115	159546446	1	0	0
chr2	159549308	159549544	1	0	0
chr2	159555827	159556040	1	0	0
chr2	159562186	159562730	1	1	1
chr2	159574174	159574739	1	0	0
chr2	159592371	159592973	1	1	0
chr2	159595590	159596250	1	1	0
chr2	159615050	159616115	1	1	1
chr2	159620602	159621190	1	1	1
chr2	159635377	159635823	1	1	0
chr2	159659152	159659382	1	0	0
chr2	159695847	159696439	1	0	0
chr2	159706456	159706856	1	1	0
chr2	159711909	159713067	1	1	1
chr2	159724137	159724349	1	0	0
chr2	159738021	159738215	0	1	0
chr2	159738454	159738877	1	0	1
chr2	159753802	159754138	1	0	0
chr2	159797865	159798386	1	1	1
chr2	159802018	159802436	1	0	0
chr2	159872924	159873686	1	1	1
chr2	159893490	159893879	1	0	0
chr2	159904283	159905437	1	1	1
chr2	159921741	159922133	1	0	0
chr2	159933509	159934201	1	1	1
chr2	159963612	159964105	1	0	0
chr2	159968473	159968658	0	1	0
chr2	159973298	159973448	0	1	0
chr2	160088422	160088848	1	0	1
chr2	160096208	160096837	1	1	1
chr2	160108176	160108614	1	0	0
chr2	160137456	160137725	1	0	1
chr2	160180959	160181150	0	0	1
chr2	160181198	160181826	1	1	1
chr2	160202187	160202508	1	0	0
chr2	160210569	160211127	1	0	0
chr2	160214369	160214949	1	0	1
chr2	160252370	160252596	1	0	0
chr2	160262913	160263156	0	0	1
chr2	160269713	160270536	1	1	1
chr2	160282231	160282634	1	1	1
chr2	160289913	160290108	0	0	1
chr2	160294376	160294732	1	0	0
chr2	160344991	160345215	1	0	0
chr2	160351961	160352274	1	0	0
chr2	160367913	160368296	1	0	0
chr2	160371815	160371982	1	0	0
chr2	160375884	160376131	1	0	0
chr2	160379644	160379796	1	0	0
chr2	160381492	160381990	1	1	0
chr2	160388418	160389007	1	1	0
chr2	160406789	160408311	1	1	1
chr2	160411286	160411657	1	0	0
chr2	160427770	160427936	1	0	0
chr2	160431446	160431832	1	0	1
chr2	160492972	160494049	1	1	1
chr2	160532049	160532241	1	0	0
chr2	160566646	160567183	1	1	0
chr2	160570514	160570841	1	1	0
chr2	160650731	160651114	1	0	0
chr2	160652095	160652910	1	1	1
chr2	160666104	160666821	1	1	1
chr2	160703900	160704648	1	1	1
chr2	160742730	160743134	1	0	0
chr2	160783417	160783765	1	0	0
chr2	160820782	160821222	1	0	0
chr2	160892138	160892533	1	0	0
chr2	160931590	160931959	1	0	0
chr2	160943583	160943769	1	0	0
chr2	160994486	160994851	1	0	0
chr2	161030536	161030740	1	0	0
chr2	161063660	161064185	1	1	1
chr2	161077270	161078479	1	1	1
chr2	161136690	161137283	1	1	1
chr2	161141167	161141370	1	0	0
chr2	161159940	161161504	1	1	1
chr2	161165736	161166202	1	0	0
chr2	161177818	161178419	1	0	0
chr2	161237525	161238433	1	0	0
chr2	161250760	161251128	1	0	0
chr2	161273294	161273625	1	0	0
chr2	161278601	161278918	1	1	1
chr2	161280258	161280427	0	0	1
chr2	161280986	161281491	1	1	1
chr2	161308046	161308949	1	1	1
chr2	161568481	161568631	1	0	0
chr2	161576537	161576687	1	0	0
chr2	161586656	161586828	1	0	0
chr2	161701689	161702152	1	1	1
chr2	161703822	161704159	1	0	0
chr2	161722929	161723351	1	0	0
chr2	161745745	161745895	0	0	1
chr2	161794823	161794975	0	0	1
chr2	161796281	161796580	1	0	0
chr2	161905276	161906049	1	0	0
chr2	161961177	161961419	1	0	0
chr2	161975505	161976031	1	0	0
chr2	161979493	161979841	1	0	0
chr2	161990715	161991301	1	1	0
chr2	162002619	162003475	1	1	1
chr2	162013500	162014335	1	1	1
chr2	162024687	162024874	1	0	0
chr2	162058153	162058625	1	0	0
chr2	162073629	162073818	1	0	0
chr2	162073896	162074633	1	1	1
chr2	162075584	162075833	0	1	0
chr2	162113409	162114265	1	1	1
chr2	162114311	162114493	1	0	0
chr2	162125990	162126695	1	1	1
chr2	162153728	162154121	1	1	1
chr2	162220843	162221635	1	1	1
chr2	162233033	162233680	1	1	1
chr2	162252111	162252499	1	0	0
chr2	162261025	162261987	1	1	1
chr2	162277356	162277673	1	0	0
chr2	162288456	162289230	1	1	1
chr2	162298149	162298450	0	1	0
chr2	162301195	162301682	1	0	1
chr2	162317857	162319227	1	1	1
chr2	162333869	162334215	0	1	0
chr2	162343686	162344800	1	1	1
chr2	162363882	162364040	1	0	0
chr2	162378684	162378916	0	1	0
chr2	162502751	162502913	1	0	0
chr2	162521777	162521927	0	1	0
chr2	162524253	162524467	0	0	1
chr2	162553137	162553462	1	0	0
chr2	162608085	162608288	1	0	0
chr2	162641289	162641749	1	0	0
chr2	162840535	162841076	1	0	1
chr2	162888715	162889025	1	0	0
chr2	162890792	162890998	1	1	0
chr2	162917439	162918288	1	1	1
chr2	162928176	162929088	1	1	1
chr2	162950050	162950336	1	1	0
chr2	162953998	162954283	1	0	0
chr2	163070931	163071236	1	0	0
chr2	163077185	163077683	1	1	1
chr2	163132955	163133190	1	0	0
chr2	163155317	163155785	1	1	0
chr2	163169560	163169973	1	0	0
chr2	163170036	163170457	1	0	0
chr2	163187109	163187328	0	1	0
chr2	163213922	163214215	1	0	0
chr2	163258045	163258559	1	0	0
chr2	163263724	163264139	1	0	0
chr2	163270645	163271047	1	0	0
chr2	163312788	163313001	1	0	0
chr2	163318949	163319510	1	0	1
chr2	163348315	163349351	1	1	1
chr2	163373401	163373827	1	0	0
chr2	163377283	163377602	1	0	0
chr2	163405045	163405195	1	0	0
chr2	163405237	163405443	0	1	0
chr2	163532686	163532863	0	1	0
chr2	163540501	163540658	0	0	1
chr2	163580906	163581114	1	0	0
chr2	163581647	163581972	0	0	1
chr2	163682641	163683097	1	0	1
chr2	163747199	163747373	0	0	1
chr2	163808970	163809120	1	0	0
chr2	163842285	163842443	1	0	0
chr2	163878794	163879233	1	0	0
chr2	163884661	163884866	1	0	0
chr2	163937833	163938277	1	1	0
chr2	163941648	163941815	0	1	0
chr2	163953425	163953791	1	0	0
chr2	164061191	164061493	1	0	0
chr2	164187177	164187353	1	0	0
chr2	164210213	164210462	1	0	0
chr2	164222764	164222914	1	0	0
chr2	164231957	164232372	1	1	0
chr2	164268223	164268446	0	0	1
chr2	164330718	164330868	0	0	1
chr2	164447650	164447933	0	0	1
chr2	164495533	164495852	1	0	0
chr2	164538333	164538548	1	0	0
chr2	164597769	164598028	1	0	0
chr2	164600052	164600488	1	0	1
chr2	164657505	164657721	1	0	0
chr2	164722731	164723094	1	0	0
chr2	164737496	164738110	1	1	1
chr2	164777932	164778092	1	0	0
chr2	164821261	164821416	1	0	0
chr2	164850103	164850599	1	0	0
chr2	164866486	164866753	1	0	0
chr2	164920472	164920871	1	0	1
chr2	164934418	164934701	1	0	0
chr2	164959174	164959642	1	0	0
chr2	164964627	164965291	1	0	0
chr2	164992881	164993143	1	0	0
chr2	164999982	165000163	1	0	0
chr2	165015103	165015507	1	0	0
chr2	165016859	165017088	1	0	0
chr2	165026126	165026342	0	0	1
chr2	165032663	165032817	0	0	1
chr2	165144242	165144569	1	0	0
chr2	165173268	165173436	1	0	0
chr2	165203996	165204213	1	0	1
chr2	165239273	165239497	1	0	0
chr2	165282428	165282647	1	0	0
chr2	165283356	165283684	1	1	0
chr2	165293612	165294232	1	1	1
chr2	165340894	165341046	0	1	0
chr2	165373678	165373837	1	0	0
chr2	165401458	165401608	1	0	0
chr2	165427706	165427906	1	0	0
chr2	165514337	165514588	0	0	1
chr2	165587550	165587890	1	0	0
chr2	165601968	165602344	0	1	1
chr2	165627638	165627980	1	0	0
chr2	165661812	165662055	1	0	0
chr2	165689458	165689703	0	0	1
chr2	165701246	165701404	0	0	1
chr2	165743311	165743954	1	0	0
chr2	165793366	165793635	0	0	1
chr2	165793650	165795026	1	1	1
chr2	165815181	165816041	1	1	0
chr2	165827748	165828471	1	0	0
chr2	165846902	165847085	1	0	0
chr2	165868847	165869107	1	0	0
chr2	165874462	165874730	1	0	0
chr2	165877543	165878537	1	1	1
chr2	165897528	165898231	1	0	0
chr2	165902913	165903144	1	0	0
chr2	165953292	165954393	1	1	1
chr2	166106477	166106724	1	0	0
chr2	166115255	166115426	1	0	0
chr2	166127744	166128224	1	0	0
chr2	166181293	166181910	1	1	1
chr2	166384819	166384969	1	0	0
chr2	166407794	166408247	1	0	0
chr2	166411266	166411529	0	0	1
chr2	166417749	166417945	1	0	0
chr2	166468231	166468914	1	1	1
chr2	166475854	166476236	1	0	0
chr2	166539218	166539846	1	1	1
chr2	166610601	166610886	1	0	0
chr2	166627848	166628600	1	0	1
chr2	166726979	166727657	1	1	1
chr2	166766370	166766540	0	1	0
chr2	166775407	166775648	1	0	0
chr2	166792795	166793367	1	1	1
chr2	166882763	166883086	1	0	0
chr2	166900787	166901119	1	0	1
chr2	167016834	167017442	1	0	0
chr2	167158976	167159327	0	0	1
chr2	167196344	167197081	1	1	1
chr2	167211933	167212299	1	1	0
chr2	167228520	167228764	0	0	1
chr2	167249115	167249555	1	0	0
chr2	167292563	167293423	1	1	1
chr2	167366726	167366928	0	0	1
chr2	167398890	167399051	1	0	0
chr2	167416295	167416446	1	0	0
chr2	167430529	167430684	1	0	0
chr2	167451477	167451766	1	1	0
chr2	167550577	167550897	1	0	0
chr2	167698030	167698347	1	1	1
chr2	167703534	167703734	1	0	0
chr2	167844658	167845101	1	1	0
chr2	167845138	167845423	1	1	0
chr2	167891183	167891334	1	0	0
chr2	167908942	167909152	0	1	1
chr2	167909176	167909366	1	0	0
chr2	167939422	167940058	1	1	1
chr2	167951287	167951541	0	0	1
chr2	167959772	167960008	1	0	0
chr2	167968228	167968378	1	0	0
chr2	167987709	167988134	1	0	0
chr2	168025716	168026075	1	0	0
chr2	168039953	168040241	1	0	0
chr2	168042055	168042636	1	1	1
chr2	168089369	168089726	1	0	0
chr2	168105810	168106175	1	1	1
chr2	168119005	168119324	0	0	1
chr2	168136468	168136701	1	1	0
chr2	168149222	168149679	1	0	0
chr2	168160947	168161267	1	0	0
chr2	168165407	168165781	1	1	0
chr2	168166180	168166679	1	0	0
chr2	168170961	168171639	1	0	1
chr2	168174812	168175189	1	1	0
chr2	168193154	168193420	1	0	1
chr2	168210942	168211789	1	1	1
chr2	168223177	168223890	1	1	0
chr2	168245314	168245501	1	0	0
chr2	168246436	168248110	1	1	1
chr2	168314184	168314596	1	1	0
chr2	168346797	168347165	1	1	0
chr2	168347192	168347349	1	0	0
chr2	168363307	168364094	1	1	0
chr2	168365131	168365704	1	0	1
chr2	168450265	168450577	1	0	0
chr2	168455613	168456613	1	1	1
chr2	168469266	168469702	1	1	1
chr2	168489881	168490967	1	1	1
chr2	168491001	168491374	1	1	0
chr2	168529987	168530357	1	0	0
chr2	168545572	168545892	1	0	1
chr2	168550614	168551204	1	1	1
chr2	168585756	168586036	1	0	0
chr2	168607879	168608309	1	0	0
chr2	168625967	168626369	1	0	0
chr2	168639481	168639713	1	0	0
chr2	168649047	168649414	1	0	0
chr2	168649713	168649930	1	0	0
chr2	168679105	168679564	1	1	1
chr2	168685958	168686436	1	1	1
chr2	168796315	168796538	0	0	1
chr2	168948700	168948865	0	1	0
chr2	168961696	168961932	1	0	1
chr2	168973715	168973995	0	0	1
chr2	168975977	168976560	1	0	0
chr2	168992728	168992894	1	0	0
chr2	168997795	168998051	1	0	0
chr2	169015068	169015226	0	1	0
chr2	169034339	169034680	1	1	0
chr2	169036892	169037143	1	0	0
chr2	169038219	169038765	1	1	1
chr2	169069373	169069731	1	1	1
chr2	169072156	169072955	1	1	1
chr2	169080182	169080764	1	1	1
chr2	169083015	169083541	1	1	1
chr2	169090285	169090515	1	0	0
chr2	169095528	169096139	1	1	1
chr2	169131981	169132311	1	0	0
chr2	169141834	169142271	1	0	0
chr2	169144076	169144416	1	0	0
chr2	169271890	169272365	1	0	0
chr2	169293915	169294385	1	0	0
chr2	169415317	169415795	1	0	0
chr2	169464904	169465134	0	1	0
chr2	169468497	169468666	1	0	0
chr2	169479286	169479964	1	1	1
chr2	169528347	169528687	1	1	1
chr2	169573118	169574152	1	1	1
chr2	169584089	169585293	1	1	1
chr2	169589941	169590431	1	1	0
chr2	169606324	169606631	1	0	0
chr2	169664960	169665427	1	0	0
chr2	169694100	169694873	1	1	1
chr2	169733502	169734609	1	1	1
chr2	169789880	169790161	1	0	0
chr2	169798499	169799466	1	1	1
chr2	169824634	169825263	1	1	1
chr2	169827186	169828208	1	1	1
chr2	169850747	169850902	1	0	0
chr2	169853283	169853666	1	0	0
chr2	169961848	169962366	1	1	0
chr2	169977410	169977866	1	0	0
chr2	169982085	169982369	1	0	0
chr2	170098829	170099312	1	1	0
chr2	170139178	170139401	1	0	0
chr2	170139795	170139962	0	1	0
chr2	170140116	170140539	1	0	0
chr2	170146908	170147235	1	0	0
chr2	170155282	170155458	1	0	0
chr2	170163824	170163974	1	0	0
chr2	170212738	170213285	0	1	1
chr2	170214219	170214654	1	0	0
chr2	170221764	170221980	1	0	0
chr2	170236020	170236198	0	0	1
chr2	170363254	170363583	1	0	0
chr2	170408320	170409141	1	1	0
chr2	170409195	170409401	1	0	0
chr2	170425287	170425592	1	0	0
chr2	170679858	170680098	1	0	0
chr2	170703780	170704121	1	0	1
chr2	170707761	170708343	1	0	1
chr2	170736606	170736992	1	1	0
chr2	170744291	170744828	1	1	1
chr2	170770073	170771631	1	1	1
chr2	170816567	170817242	1	1	1
chr2	170823272	170823638	1	0	0
chr2	170873079	170873719	1	1	1
chr2	170928615	170929757	1	1	1
chr2	170950469	170950778	1	0	0
chr2	170973286	170974128	1	1	1
chr2	171069669	171069819	1	0	0
chr2	171146507	171147110	1	1	1
chr2	171159862	171161465	1	1	1
chr2	171237815	171238500	1	1	1
chr2	171279959	171280461	1	0	0
chr2	171336570	171337011	1	1	0
chr2	171433710	171434905	1	1	1
chr2	171512284	171512489	0	1	0
chr2	171513974	171514189	1	0	0
chr2	171521978	171523088	1	1	0
chr2	171523089	171524002	1	1	0
chr2	171573954	171574616	1	1	1
chr2	171587657	171587906	1	0	0
chr2	171630906	171631495	1	1	0
chr2	171687116	171688114	1	1	1
chr2	171763336	171763491	1	0	0
chr2	171798302	171798917	1	1	0
chr2	171824253	171824475	1	0	0
chr2	171846873	171847147	1	0	0
chr2	171893718	171894631	1	1	1
chr2	171922010	171922983	1	1	1
chr2	171939621	171940089	1	1	1
chr2	171956215	171956895	1	1	1
chr2	171958513	171958882	1	0	1
chr2	171999604	172000471	1	1	1
chr2	172012176	172012441	0	1	0
chr2	172013487	172013819	1	1	1
chr2	172045957	172046461	1	1	0
chr2	172065280	172065481	0	1	0
chr2	172079885	172080315	1	0	0
chr2	172084476	172085701	1	1	1
chr2	172095318	172095673	1	0	1
chr2	172102264	172103278	1	1	1
chr2	172148023	172148223	0	0	1
chr2	172168817	172169310	1	1	0
chr2	172172459	172173009	1	1	1
chr2	172196698	172197354	1	1	1
chr2	172199521	172199967	1	0	0
chr2	172208703	172209339	1	1	0
chr2	172226322	172226543	1	0	0
chr2	172253094	172253661	1	1	1
chr2	172280725	172281273	1	1	1
chr2	172284908	172285354	1	1	0
chr2	172380394	172380983	1	1	0
chr2	172381385	172381686	1	0	0
chr2	172393902	172394469	1	0	0
chr2	172416378	172416854	1	1	1
chr2	172427505	172427912	0	1	1
chr2	172437554	172438184	1	1	0
chr2	172460725	172460953	0	1	0
chr2	172463134	172463351	0	0	1
chr2	172465485	172466019	1	0	0
chr2	172489785	172490009	1	0	0
chr2	172496068	172496435	1	0	0
chr2	172510063	172510611	1	1	0
chr2	172513564	172514490	1	1	0
chr2	172516393	172516673	1	1	0
chr2	172555383	172556790	1	1	1
chr2	172572580	172572885	1	0	0
chr2	172619046	172619280	0	0	1
chr2	172674340	172675366	1	1	0
chr2	172692778	172693398	1	1	1
chr2	172693638	172694053	1	1	0
chr2	172698208	172698704	1	1	1
chr2	172790518	172790857	0	1	0
chr2	172836390	172836735	1	0	1
chr2	172962839	172963175	1	1	0
chr2	172969334	172969529	1	0	0
chr2	172977652	172978278	1	0	0
chr2	172993228	172993490	1	0	0
chr2	172995989	172996197	1	0	0
chr2	173005746	173006136	1	1	1
chr2	173027469	173027940	1	0	0
chr2	173043298	173043951	1	1	1
chr2	173048712	173049646	1	1	1
chr2	173075484	173076782	1	1	1
chr2	173101731	173102110	1	1	0
chr2	173123497	173123840	1	0	0
chr2	173134582	173135093	1	1	0
chr2	173151720	173152060	1	0	0
chr2	173210424	173210821	1	1	0
chr2	173264503	173265246	1	1	1
chr2	173279177	173279515	1	0	0
chr2	173354319	173355494	1	1	1
chr2	173356954	173357130	1	0	0
chr2	173402462	173402689	1	0	0
chr2	173431953	173432337	1	0	0
chr2	173449021	173449507	1	1	1
chr2	173524203	173525013	1	1	1
chr2	173607625	173607960	1	0	0
chr2	173643488	173643886	1	0	0
chr2	173735000	173735250	0	1	0
chr2	173860059	173860388	1	0	0
chr2	173874952	173875607	1	0	0
chr2	173898035	173898738	1	1	0
chr2	173925263	173925596	1	1	0
chr2	173955136	173955359	1	0	0
chr2	173963493	173965981	1	1	1
chr2	173997205	173997722	1	1	1
chr2	174012530	174013611	1	1	1
chr2	174023879	174024792	1	1	1
chr2	174025231	174025399	0	0	1
chr2	174031856	174032471	1	1	1
chr2	174036124	174036392	1	0	0
chr2	174038494	174038743	1	0	0
chr2	174039658	174040253	1	1	1
chr2	174044086	174044389	1	0	0
chr2	174054853	174055306	1	0	0
chr2	174059450	174060139	1	1	1
chr2	174067831	174067985	0	0	1
chr2	174072097	174072330	1	1	0
chr2	174112081	174112635	1	1	0
chr2	174248016	174249068	1	1	1
chr2	174282555	174282835	0	1	0
chr2	174325876	174326738	1	1	1
chr2	174341552	174341801	1	1	0
chr2	174395297	174396143	1	1	1
chr2	174438143	174438561	1	0	0
chr2	174486650	174487686	1	1	1
chr2	174492993	174493551	1	1	0
chr2	174524609	174524891	1	0	0
chr2	174546917	174547110	1	0	0
chr2	174554001	174554192	0	0	1
chr2	174573720	174574114	1	1	1
chr2	174578137	174578392	1	0	0
chr2	174593387	174594072	1	1	1
chr2	174597594	174597960	1	0	0
chr2	174613175	174613529	0	0	1
chr2	174633247	174633673	1	1	0
chr2	174634152	174635288	1	1	1
chr2	174666121	174666853	1	1	1
chr2	174682453	174683263	1	1	1
chr2	174688050	174688369	1	0	0
chr2	174697249	174697630	1	0	1
chr2	174700034	174700327	1	0	0
chr2	174704150	174704320	1	0	0
chr2	174704696	174705165	1	0	0
chr2	174717300	174717628	1	0	0
chr2	174723106	174723702	1	1	0
chr2	174733136	174733583	1	0	0
chr2	174749005	174749338	1	0	0
chr2	174771647	174772041	1	0	0
chr2	174772256	174772488	0	0	1
chr2	174778337	174779001	1	1	1
chr2	174903228	174903398	0	1	0
chr2	174969190	174969395	1	0	0
chr2	175030981	175031411	1	0	0
chr2	175045425	175045691	1	0	0
chr2	175048308	175048658	1	1	0
chr2	175065345	175065500	0	0	1
chr2	175141888	175142639	1	1	0
chr2	175142689	175142971	0	0	1
chr2	175167531	175168821	1	1	1
chr2	175180881	175182101	1	1	1
chr2	175187549	175187704	0	1	0
chr2	175203769	175203975	1	0	0
chr2	175234800	175234958	1	0	0
chr2	175282414	175282611	1	0	0
chr2	175319971	175320121	1	0	0
chr2	175328862	175329429	1	0	0
chr2	175353312	175353586	1	0	0
chr2	175366786	175367240	1	1	1
chr2	175414855	175415312	1	1	0
chr2	175432207	175432572	1	0	1
chr2	175435162	175435490	1	0	0
chr2	175445186	175445670	1	1	1
chr2	175463452	175464508	1	1	1
chr2	175476861	175477585	1	1	1
chr2	175535471	175536158	1	1	1
chr2	175552829	175553472	1	1	1
chr2	175579766	175580165	1	0	0
chr2	175600253	175600799	1	1	0
chr2	175612175	175612774	1	0	0
chr2	175623005	175623380	1	0	0
chr2	175793779	175794219	1	0	0
chr2	175837126	175837354	1	0	0
chr2	175903476	175903809	1	0	0
chr2	176001219	176001700	1	0	1
chr2	176001749	176002765	1	1	1
chr2	176018819	176019140	1	1	0
chr2	176019830	176020426	1	1	1
chr2	176039362	176039729	1	0	0
chr2	176069012	176069822	1	0	1
chr2	176096624	176096889	1	0	0
chr2	176097416	176097955	1	0	1
chr2	176114927	176115107	0	1	0
chr2	176140520	176140965	1	1	1
chr2	176141072	176141318	0	0	1
chr2	176269049	176270094	1	1	1
chr2	176281960	176282117	1	0	0
chr2	176297147	176297316	1	0	0
chr2	176339427	176339717	1	0	0
chr2	176350281	176350710	1	1	0
chr2	176428997	176429309	1	0	0
chr2	176455005	176455412	1	0	0
chr2	176491162	176491728	1	0	0
chr2	176494958	176495313	1	0	0
chr2	176496807	176497111	1	0	0
chr2	176554354	176554675	1	0	0
chr2	176618640	176618842	1	0	0
chr2	176621531	176621703	1	0	0
chr2	176653737	176654262	1	0	0
chr2	176753779	176754191	1	0	0
chr2	176846247	176846521	0	0	1
chr2	177106288	177106550	0	0	1
chr2	177148781	177149221	1	1	1
chr2	177164506	177164826	1	1	0
chr2	177166158	177166569	1	0	0
chr2	177171243	177171904	1	1	0
chr2	177187558	177188024	1	0	0
chr2	177191057	177191207	1	0	0
chr2	177212139	177213480	1	1	1
chr2	177239917	177240567	1	1	1
chr2	177245048	177245292	0	1	0
chr2	177251894	177252457	1	1	1
chr2	177263403	177265510	1	1	1
chr2	177281183	177281946	1	1	1
chr2	177290343	177290534	1	0	0
chr2	177320742	177320892	1	0	0
chr2	177324615	177324861	1	0	0
chr2	177332149	177332665	1	1	0
chr2	177352410	177352983	1	1	1
chr2	177392405	177393262	1	1	1
chr2	177405237	177405387	1	0	0
chr2	177416283	177416461	1	0	0
chr2	177467746	177467947	1	0	0
chr2	177552525	177553392	1	1	1
chr2	177604277	177604505	1	0	0
chr2	177604518	177604724	0	1	0
chr2	177618491	177619399	1	1	1
chr2	177724851	177725191	1	1	0
chr2	177727773	177727950	1	0	0
chr2	177728454	177728643	0	0	1
chr2	177745550	177745757	0	1	0
chr2	177753891	177754313	1	1	0
chr2	177763534	177764163	1	1	1
chr2	177783887	177784528	1	1	1
chr2	177799439	177799595	1	0	0
chr2	177799636	177799875	0	0	1
chr2	177812806	177813190	1	0	0
chr2	177883537	177883687	0	0	1
chr2	177905987	177906561	1	1	1
chr2	177962115	177962275	1	0	0
chr2	177983294	177983624	1	0	0
chr2	177996684	177996834	0	0	1
chr2	178000998	178001220	1	0	0
chr2	178057592	178057742	0	1	0
chr2	178074195	178074727	1	0	0
chr2	178112000	178113167	1	1	1
chr2	178132365	178132589	1	0	0
chr2	178163548	178163842	1	0	0
chr2	178176959	178177414	1	1	1
chr2	178190940	178191489	1	0	0
chr2	178194203	178194641	1	0	0
chr2	178229737	178230442	1	1	1
chr2	178250477	178250765	1	0	0
chr2	178263414	178263914	1	0	0
chr2	178275626	178275906	1	0	0
chr2	178280356	178280581	1	0	0
chr2	178306359	178306839	1	0	0
chr2	178401979	178402276	1	0	0
chr2	178403896	178404082	0	1	0
chr2	178404352	178404783	1	0	0
chr2	178413371	178414051	1	1	1
chr2	178414631	178415202	1	1	1
chr2	178429312	178429816	1	0	0
chr2	178450476	178452066	1	1	1
chr2	178478459	178478785	1	1	1
chr2	178478919	178479374	1	1	1
chr2	178480085	178480951	1	1	1
chr2	178522765	178523547	1	1	1
chr2	178530037	178531221	1	1	1
chr2	178531326	178531495	1	0	0
chr2	178543304	178543454	0	1	0
chr2	178550972	178551170	1	0	0
chr2	178561533	178562038	1	1	1
chr2	178578932	178579436	1	1	1
chr2	178582272	178582716	1	1	0
chr2	178586876	178587345	1	1	0
chr2	178589162	178589836	1	1	1
chr2	178700884	178701265	1	0	0
chr2	178770269	178770419	0	0	1
chr2	178804618	178805074	1	0	1
chr2	178816126	178816292	1	0	0
chr2	178891275	178891892	1	1	1
chr2	178912544	178912711	1	0	0
chr2	178914095	178914592	1	0	0
chr2	178921956	178922219	1	0	0
chr2	179017823	179018314	1	0	1
chr2	179028183	179028365	0	0	1
chr2	179058797	179059384	1	0	0
chr2	179073382	179073634	1	0	0
chr2	179104787	179105154	1	0	1
chr2	179106508	179107162	1	1	1
chr2	179219009	179219474	1	1	0
chr2	179228020	179228360	1	0	0
chr2	179234766	179235255	1	1	0
chr2	179235434	179235994	0	1	0
chr2	179263661	179265140	1	1	1
chr2	179268325	179268628	1	0	0
chr2	179314065	179314217	1	0	0
chr2	179322251	179322429	1	0	0
chr2	179347431	179347581	0	0	1
chr2	179409472	179409652	0	1	0
chr2	179410572	179410962	1	0	0
chr2	179411012	179411179	0	1	0
chr2	179422088	179422524	1	1	0
chr2	179440736	179440947	1	0	0
chr2	179442998	179443367	1	1	0
chr2	179569620	179570153	1	1	1
chr2	179578608	179578765	0	1	0
chr2	179636510	179636667	1	0	0
chr2	179692715	179692886	0	0	1
chr2	179703193	179703459	1	0	0
chr2	179751223	179751429	1	0	1
chr2	179825452	179826040	1	0	0
chr2	179842596	179842800	1	0	0
chr2	179857431	179857633	1	0	0
chr2	179898950	179899192	1	1	0
chr2	179910434	179910671	1	0	0
chr2	179936780	179936956	1	0	0
chr2	180006637	180007532	1	1	1
chr2	180012688	180012956	1	0	0
chr2	180034004	180034241	1	0	0
chr2	180076034	180076324	0	0	1
chr2	180077218	180077611	1	0	0
chr2	180124331	180124590	1	0	0
chr2	180125321	180126018	1	1	1
chr2	180133049	180133479	1	0	0
chr2	180185305	180185457	1	0	0
chr2	180222635	180223013	1	0	0
chr2	180298161	180298577	1	1	0
chr2	180311513	180311926	1	1	1
chr2	180320158	180320359	1	0	0
chr2	180334409	180335058	1	0	1
chr2	180369650	180369881	0	0	1
chr2	180443671	180444391	1	1	1
chr2	180539432	180540133	1	1	1
chr2	180545600	180546110	1	0	0
chr2	180548221	180548420	1	0	0
chr2	180559589	180560147	1	1	1
chr2	180563926	180564076	1	0	0
chr2	180603946	180604453	1	0	1
chr2	180618431	180618996	1	0	0
chr2	180652660	180653282	1	1	0
chr2	180698169	180698568	1	0	0
chr2	180707701	180708238	1	1	1
chr2	180731003	180731454	1	0	0
chr2	180761101	180761771	1	1	1
chr2	180892259	180892418	0	0	1
chr2	180905124	180905401	1	0	0
chr2	180912192	180912347	0	1	0
chr2	180919761	180919915	1	0	0
chr2	180937439	180937901	1	0	1
chr2	180979965	180981253	1	1	1
chr2	181042756	181042963	1	0	0
chr2	181058506	181059109	1	1	0
chr2	181072454	181072902	1	0	1
chr2	181091987	181092191	1	1	0
chr2	181096648	181096878	1	0	0
chr2	181106779	181107168	1	1	0
chr2	181123612	181124142	1	1	1
chr2	181178900	181179050	0	0	1
chr2	181179125	181179290	1	0	0
chr2	181183782	181184626	1	1	1
chr2	181190823	181190985	1	0	0
chr2	181239288	181239765	1	0	0
chr2	181252302	181252682	1	0	0
chr2	181255773	181256168	1	0	0
chr2	181275754	181275964	1	0	0
chr2	181300628	181301177	1	1	0
chr2	181305454	181306184	1	1	1
chr2	181311796	181312324	1	0	0
chr2	181352300	181352522	1	0	0
chr2	181354512	181354994	1	1	0
chr2	181363147	181363482	1	0	0
chr2	181364665	181365114	1	1	0
chr2	181374709	181375036	1	0	0
chr2	181375088	181375538	1	1	0
chr2	181380518	181380847	1	0	0
chr2	181393464	181393874	1	1	1
chr2	181394716	181395076	1	0	1
chr2	181395951	181396251	1	0	0
chr2	181406924	181407643	1	1	1
chr2	181411024	181411528	1	1	1
chr2	181430576	181431155	1	0	0
chr2	181456557	181458275	1	1	1
chr2	181484605	181484775	1	0	0
